X,Y,OBJECTID,advisorySpeed,areaUnitID,bicycle,bridge,bus,carStationWagon,cliffBank,crashDirectionDescription,crashFinancialYear,crashLocation1,crashLocation2,crashRoadSideRoad,crashSeverity,crashSHDescription,crashYear,debris,directionRoleDescription,ditch,fatalCount,fence,flatHill,guardRail,holiday,houseOrBuilding,intersection,kerb,light,meshblockId,minorInjuryCount,moped,motorcycle,NumberOfLanes,objectThrownOrDropped,otherObject,otherVehicleType,overBank,parkedVehicle,pedestrian,phoneBoxEtc,postOrPole,region,roadCharacter,roadLane,roadSurface,roadworks,schoolBus,seriousInjuryCount,slipOrFlood,speedLimit,strayAnimal,streetLight,suv,taxi,temporarySpeedLimit,tlaId,tlaName,trafficControl,trafficIsland,trafficSign,train,tree,truck,unknownVehicleType,urban,vanOrUtility,vehicle,waterRiver,weatherA,weatherB
1852654.0581,5888193.5847,240961,25,533603,0,,0,0,,South,2018/2019,025-0188,CAMP GULLY ROAD,,Serious Crash,Yes,2019,,North,,0,,Hill Road,,,,,,Overcast,1059615,1,0,0,2,,,0,,,,,,Waikato Region,Nil,2-way,Sealed,,0,1,,100,,None,0,0,,11,Thames-Coromandel District,Unknown,,,,,1,0,Open,1,,,Light rain,Null
1770192.6254,5898299.84,240962,,523920,0,,0,1,,South,2018/2019,01N-0448/05.06-D,WALTER STREVENS OBR,,Non-Injury Crash,Yes,2019,,North,,0,,Flat,,,,,,Bright sun,767918,0,0,0,2,,,0,,,,,,Auckland Region,Nil,1-way,Sealed,,0,0,,100,,Off,0,0,80,76,Auckland,Unknown,,,,,0,0,Open,0,,,Fine,Null
1793738.9676,5814720.8395,240963,,527913,0,,0,0,,Null,2018/2019,WHATAWHATA ROAD,HOWDEN ROAD,,Minor Crash,Yes,2019,,West,,0,,Flat,,,,,,Dark,978200,1,0,0,2,,,0,,,,,,Waikato Region,Nil,2-way,Sealed,,0,0,,100,,None,0,0,,13,Waikato District,Give way,,,,,0,0,Open,1,,,Fine,Null
1404493.0807,4915305.6627,240964,,604110,0,0,0,2,0,East,2018/2019,CARSON STREET,GLENPARK AVENUE,,Non-Injury Crash,No,2018,0,Null,0,0,0,Hill Road,0,,0,,0,Overcast,2920200,0,0,0,2,0,0,0,0,2,,0,0,Otago Region,Nil,2-way,Sealed,0,0,0,0,50,0,Off,0,0,,71,Dunedin City,Unknown,0,0,0,0,0,0,Urban,0,0,0,Light rain,Null
1707259.0176,5682421.1469,240965,,551301,0,0,0,2,0,East,2019/2020,MCLEAN STREET,WARRE STREET,,Serious Crash,No,2019,0,West,0,0,0,Flat,0,,0,,0,Overcast,1545400,1,0,0,2,0,0,0,0,1,,0,0,Taranaki Region,Nil,2-way,Sealed,0,0,1,0,50,0,Off,0,0,,33,New Plymouth District,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1934159.5945,5622656.5378,240966,,546100,0,0,0,1,0,Null,2018/2019,MEEANEE QUAY,NOTT STREET,,Non-Injury Crash,No,2018,0,West,0,0,1,Flat,0,,0,,0,Twilight,1417100,0,0,0,2,0,0,0,0,0,,0,1,Hawke's Bay Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,0,0,,31,Napier City,Stop,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1759099.8723,5922769.7826,240967,,509500,1,,0,1,,Null,2018/2019,CALLIOPE ROAD,RUSSELL STREET,,Minor Crash,No,2019,,South,,0,,Flat,,,,,,Twilight,336000,1,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Stop,,,,,0,0,Urban,0,,,Fine,Null
1760943.148,5436865.1009,240968,,569100,0,,0,2,,Null,2018/2019,HIGH STREET,POTOMARU STREET,,Non-Injury Crash,No,2019,,East,,0,,Flat,,,,,,Overcast,1968500,0,0,0,2,,,0,,,,,,Wellington Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,46,Lower Hutt City,Give way,,,,,0,0,Urban,0,,,Fine,Null
1814150.3507,5862487.625,240969,35,533901,0,,0,1,,North,2018/2019,027-0000,KAIHERE ROAD,,Non-Injury Crash,Yes,2019,,North,,0,,Hill Road,,,,,,Overcast,1069401,0,0,0,2,,,1,,,,,,Waikato Region,Nil,2-way,Sealed,,0,0,,100,,Off,0,0,,12,Hauraki District,Unknown,,,,,0,0,Open,1,,,Heavy rain,Null
1765221.4602,5919249.8645,240970,,516700,0,0,0,1,0,North,2018/2019,LONG DR,FERN GLEN ROAD NORTH,,Non-Injury Crash,No,2018,0,North,0,0,0,Flat,0,,0,,0,Bright sun,510200,0,0,0,2,0,0,0,0,1,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,Off,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1757971.9342,5920329.1946,240971,,514103,0,0,0,0,0,North,2018/2019,WATERLOO QUADRANT,ANZAC AVENUE,,Non-Injury Crash,No,2018,0,South,0,0,0,Flat,0,,0,,0,Overcast,438203,0,0,0,4,0,0,0,0,1,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,Off,0,0,,76,Auckland,Nil,0,0,0,0,2,0,Urban,0,0,0,Light rain,Null
1773000,5879581,240972,35,521117,0,0,0,1,0,South,2017/2018,HARRISVILLE ROAD,LOGAN ROAD,,Non-Injury Crash,No,2018,0,West,1,0,0,Hill Road,0,,0,,0,Dark,827902,0,0,0,2,0,0,0,0,0,,0,0,Waikato Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,0,0,,13,Waikato District,Unknown,0,0,0,0,0,0,Open,0,0,0,Light rain,Null
1482379,5248221,240973,,587100,0,0,0,1,1,North,2017/2018,SH 73,TEMPLE BASIN TRACK,,Non-Injury Crash,Yes,2018,0,South,0,0,0,Hill Road,0,,0,,0,Bright sun,2461100,0,0,0,2,0,0,0,0,0,,0,0,Canterbury Region,Nil,2-way,Sealed,0,0,0,0,100,0,Null,0,0,,62,Selwyn District,Unknown,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1762684.8631,5913282.6942,240974,,520402,0,0,0,2,0,North,2018/2019,MELTON ROAD,ARANUI ROAD,,Non-Injury Crash,No,2018,0,West,0,0,0,Null,0,,0,,0,Unknown,642000,0,0,0,2,0,0,0,0,1,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,Null,0,0,,76,Auckland,Nil,0,0,0,0,0,0,Urban,0,0,0,Null,Null
1570821,5174048,240975,,591102,0,,0,1,,South,2018/2019,DYERS PASS ROAD,PENTRE TERRACE,,Non-Injury Crash,No,2018,,North,,0,,Hill Road,,,,,,Dark,2552500,0,0,0,2,,,0,,,,,,Canterbury Region,Nil,2-way,Sealed,,0,0,,70,,None,0,0,,60,Christchurch City,Unknown,,,,,0,0,Urban,1,,,Light rain,Null
1829514,5880077,240976,,533603,0,,0,3,,North,2018/2019,SH 26,WARAHOE ROAD,,Non-Injury Crash,Yes,2018,,North,,0,,Flat,,Labour Weekend,,,,Bright sun,1057600,0,0,0,2,,,0,,,,,,Waikato Region,Nil,2-way,Sealed,,0,0,,100,,Null,0,0,,11,Thames-Coromandel District,Unknown,,,,,0,0,Open,0,,,Fine,Null
1767762.5652,5467152.8102,240977,,566102,0,,0,0,,South,2018/2019,01K-1011-D,KAPITI ROAD OFF RAMP,,Non-Injury Crash,Yes,2018,,North,,0,,Flat,,,,,,Bright sun,2007401,0,0,0,4,,,0,,,,,,Wellington Region,Nil,2-way,Sealed,,0,0,,100,,Off,2,0,,43,Kapiti Coast District,Unknown,,,,,0,0,Open,0,,,Fine,Null
1879764,5819706,240978,45,538301,0,0,0,1,0,West,2018/2019,Z NEW ROAD WELCOME BAY RO,AWANUI PLACE,,Non-Injury Crash,No,2018,0,South,0,0,0,Hill Road,0,,0,,1,Dark,1179801,0,0,0,2,0,0,0,0,0,,0,0,Bay of Plenty Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,0,0,,23,Tauranga City,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1759553,5908669,240979,,524121,0,0,0,1,0,West,2018/2019,WALMSLEY ROAD,HALL AVENUE,,Non-Injury Crash,No,2018,0,West,0,0,0,Flat,0,,0,,0,Bright sun,737000,0,0,0,2,0,0,0,0,2,,0,0,Auckland Region,Bridge,2-way,Sealed,0,0,0,0,50,0,Null,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Urban,2,0,0,Fine,Null
1756305.6622,5928259.746,240980,,507900,0,0,0,1,0,East,2018/2019,NILE RD ,FORREST HILL RD,,Non-Injury Crash,No,2019,0,East,0,0,0,Flat,0,,0,,0,Bright sun,305300,0,0,0,2,0,0,0,0,1,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,Off,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Urban,1,0,0,Fine,Null
1243581.0913,4849054.844,240981,,611400,0,,0,1,,Null,2017/2018,TWEED STREET,ELLES ROAD,,Non-Injury Crash,No,2018,,West,,0,,Flat,,,,,,Dark,3142700,0,0,0,2,,,0,,,,,,Southland Region,Nil,2-way,Sealed,,0,0,,50,,On,0,0,,75,Invercargill City,Give way,,,,,0,0,Urban,0,,,Fine,Null
1749255.7273,5426803.144,240982,,573101,0,,0,3,,South,2018/2019,KENT TCE,HOME STREET,,Non-Injury Crash,No,2019,,South,,0,,Flat,,,,,,Overcast,2136500,0,0,0,4,,,0,,,,,,Wellington Region,Nil,1-way,Sealed,,0,0,,50,,Off,0,0,,47,Wellington City,Unknown,,,,,0,0,Urban,0,,,Fine,Null
1739095.9566,5978082.4264,240983,,506660,0,0,0,1,0,South,2018/2019,01N-0346,WAYBY STATION ROAD,,Non-Injury Crash,Yes,2019,0,North,0,0,0,Flat,1,,0,,0,Overcast,136400,0,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,80,0,None,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1951527,5778717,240984,,542562,0,0,0,0,0,North,2018/2019,REID ROAD,AWAHOU ROAD,,Non-Injury Crash,No,2018,0,South,0,0,0,Flat,0,,0,,0,Overcast,1299300,0,0,0,2,0,0,0,0,0,,0,1,Bay of Plenty Region,Nil,2-way,Sealed,0,0,0,0,100,0,Null,0,0,,25,Whakatane District,Unknown,0,0,0,0,1,0,Open,0,0,0,Light rain,Null
1757073,5446102,240985,,571600,0,,0,2,,Null,2017/2018,DESERT GOLD ST,WARSPITE AVENUE,,Non-Injury Crash,No,2018,,South,,0,,Hill Road,,,,,,Dark,2057400,0,0,0,2,,,0,,,,,,Wellington Region,Nil,2-way,Sealed,,0,0,,50,,On,0,0,,44,Porirua City,Give way,,,,,0,0,Urban,0,,,Fine,Null
1745660,5915336,240986,,511800,0,0,0,1,0,South,2018/2019,SEYMOUR ROAD,SUNNYSIDE ROAD,,Non-Injury Crash,No,2018,0,South,0,0,1,Hill Road,0,,0,,0,Dark,277600,0,0,0,2,0,0,0,1,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,Null,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Urban,0,0,0,Light rain,Frost
1763740.9886,5460115.6319,240987,,566302,0,,0,0,,South,2018/2019,01N-1035,PAEKAKARIKI RLY OBR,,Non-Injury Crash,Yes,2019,,North,,0,,Flat,,,,,,Bright sun,2009901,0,0,2,2,,,0,,,,,,Wellington Region,Bridge,2-way,Sealed,,0,0,,70,,Off,0,0,,43,Kapiti Coast District,Unknown,,,,,0,0,Urban,0,,,Fine,Null
1755296.0388,5913892.1549,240988,,518803,0,0,0,1,0,East,2019/2020,JAMES PRESTON AVENUE,SOMERSET ROAD,,Non-Injury Crash,No,2019,0,West,0,0,0,Flat,0,,0,,1,Bright sun,581300,0,0,0,0,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,Off,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1744273,5974635,240989,,506661,0,,0,0,,North,2018/2019,SH 1N,KRAACK ROAD,,Non-Injury Crash,Yes,2018,,East,,0,,Flat,,,,,,Overcast,138900,0,0,1,3,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,80,,Null,1,0,,76,Auckland,Unknown,,,,,0,0,Open,0,,,Light rain,Null
1757650,5919514,240990,,514301,0,,0,0,,South,2018/2019,PORT LINK SBD,SH 16,,Non-Injury Crash,Yes,2018,,North,,0,,Hill Road,,,,,,Twilight,440800,0,0,0,2,,,0,,,,,,Auckland Region,Motorway ramp,1-way,Sealed,,0,0,,80,,On,1,0,,76,Auckland,Unknown,,,,,0,0,Open,1,,,Fine,Null
1877037.0016,5807274.346,240991,45,536630,0,,0,0,,East,2018/2019,OROPI GORGE ROAD,GLUE POT ROAD,,Minor Crash,No,2019,,West,,0,,Hill Road,,,,,,Dark,1193800,1,0,1,2,,,0,,,,,,Bay of Plenty Region,Nil,2-way,Sealed,,0,0,,100,,None,0,0,,22,Western Bay of Plenty District,Unknown,,,,,0,0,Open,0,,,Fine,Null
1820171,5530446,240992,,562310,0,,0,1,,East,2018/2019,TREMAINE AVENUE,FORBURY AVENUE,,Non-Injury Crash,No,2018,,West,,0,,Flat,,,,,,Bright sun,1823200,0,0,0,2,,,0,,,,,,Manawatū-Whanganui Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,40,Palmerston North City,Unknown,,,,,0,0,Urban,1,,,Fine,Null
1758659.021,5917478.4244,240993,,516001,0,,0,2,,South,2019/2020,01N-0427-D,ST MARKS OBR,,Non-Injury Crash,Yes,2019,,North,,0,,Flat,,,,,,Dark,491000,0,0,0,3,,,0,,,,,,Auckland Region,Nil,1-way,Sealed,,0,0,,80,,On,0,0,,76,Auckland,Unknown,,,,,0,0,Open,0,,,Fine,Null
1622745.8616,5429552.672,240994,,583202,0,0,0,2,0,North,2018/2019,FRANKLYN STREET,TIPAHI STREET,,Non-Injury Crash,No,2019,0,North,0,0,1,Hill Road,0,,0,,0,Overcast,2329900,0,0,0,2,0,0,0,0,1,,0,0,Nelson Region,Nil,2-way,Sealed,0,0,0,0,50,0,Off,0,1,,52,Nelson City,Unknown,0,0,0,1,0,0,Urban,1,0,0,Light rain,Null
1403931.7722,4915032.7575,240995,35,604110,0,,0,1,,Null,2018/2019,ELGIN ROAD,MORNINGTON ROAD,,Non-Injury Crash,No,2019,,South,,0,,Flat,,,,,,Dark,2919300,0,0,0,2,,,0,,,,,,Otago Region,Nil,2-way,Sealed,,0,0,,50,,On,0,0,,71,Dunedin City,Give way,,,,,0,0,Urban,0,,,Light rain,Strong wind
1761223.9825,5915417.081,240996,,520201,0,,0,0,,Null,2018/2019,MORRIN STREET,ROBERT STREET,,Non-Injury Crash,No,2019,,East,,0,,Flat,,,,,,Overcast,613100,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,1,0,,76,Auckland,Stop,,,,,1,0,Urban,0,,,Fine,Null
1755193.6319,5917440.2666,240997,,517500,0,,0,2,,North,2018/2019,SANDRINGHAM ROAD,ROYAL TERRACE,,Non-Injury Crash,No,2019,,South,,0,,Flat,,,,,,Bright sun,532503,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,1,0,30,76,Auckland,Nil,,,,,0,0,Urban,1,,,Fine,Null
1751445.9647,5914114.517,240998,,514402,0,0,0,1,0,East,2018/2019,WOLVERTON STREET,LANDSFORD CRESCEENT,,Non-Injury Crash,No,2019,0,West,0,0,1,Hill Road,0,,0,,1,Dark,379500,0,0,0,4,0,1,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,0,0,,76,Auckland,Unknown,0,1,0,0,0,0,Urban,0,0,0,Light rain,Null
1807449.8972,5692472.2836,240999,,532501,0,0,0,0,0,West,2018/2019,041-0000,NGAPUKE ROAD,,Minor Crash,Yes,2019,0,East,1,0,0,Hill Road,0,,0,,0,Dark,1028700,1,0,0,2,0,0,0,0,0,,0,0,Manawatū-Whanganui Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,0,0,,36,Ruapehu District,Unknown,0,0,0,0,0,0,Open,1,0,0,Fine,Frost
1879506.1089,5824707.9003,241000,,538201,0,,0,2,,West,2019/2020,HAMILTON STREET,THE STRAND,,Minor Crash,No,2019,,West,,0,,Flat,,,,,,Bright sun,1163600,1,0,0,2,,,0,,,,,,Bay of Plenty Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,23,Tauranga City,Nil,,,,,0,0,Urban,0,,,Fine,Null
1883046.5771,5826412.3362,241001,,536821,0,,0,2,,East,2018/2019,002-0157/01.41,MACDONALD ST,,Non-Injury Crash,Yes,2019,,North,,0,,Flat,,,,,,Overcast,1204401,0,0,0,2,,,0,,,,,,Bay of Plenty Region,Nil,2-way,Sealed,,0,0,,70,,Off,0,0,,23,Tauranga City,Unknown,,,,,0,0,Urban,0,,,Light rain,Null
1683816.7096,6101814.2551,241002,,500900,0,0,0,1,0,North,2018/2019,010-0017,PUKETOTARA ROAD,,Non-Injury Crash,Yes,2019,0,North,0,0,1,Flat,0,,0,,0,Dark,44610,0,0,0,2,0,0,0,0,0,,0,0,Northland Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,0,0,,1,Far North District,Unknown,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1749625.2446,5945449.9492,241003,,506001,0,0,0,1,1,Null,2019/2020,FORGE ROAD,TAVERN ROAD,,Minor Crash,No,2019,0,South,0,0,0,Flat,0,,0,,0,Dark,175701,1,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,0,0,,76,Auckland,Give way,0,1,0,0,0,0,Urban,0,0,0,Fine,Null
1866804.0328,5748923.5446,241004,,538850,0,0,0,0,0,North,2018/2019,OHAKURI ROAD,LAKE CLEARING ROAD,,Non-Injury Crash,No,2019,0,East,0,0,0,Flat,0,,0,,0,Dark,1263500,0,0,0,2,0,0,0,0,0,,0,0,Waikato Region,Nil,2-way,Sealed,0,0,0,0,100,1,None,1,0,,24,Rotorua District,Unknown,0,0,0,0,0,0,Open,0,0,0,Mist or Fog,Null
1754998.3559,5930300.216,241005,,508420,0,,0,3,,South,2018/2019,01N-0414-D,UPPER HARBOUR HWY OFF RAMP,,Non-Injury Crash,Yes,2019,,North,,0,,Hill Road,,,,,,Bright sun,182100,0,0,0,3,,,0,,,,,,Auckland Region,Nil,1-way,Sealed,,0,0,,100,,Off,0,0,,76,Auckland,Unknown,,,,,0,0,Open,0,,,Fine,Strong wind
1760349.2165,5434857.2877,241006,,568701,0,0,0,1,0,South,2019/2020,RODNEY STREET,CAMBRIDGE TERRACE,,Non-Injury Crash,No,2019,0,South,0,0,0,Flat,0,,0,,0,Dark,1976800,0,0,0,2,0,0,0,0,1,,0,0,Wellington Region,Speed hump,2-way,Sealed,0,0,0,0,50,0,On,0,0,,46,Lower Hutt City,Unknown,0,0,0,0,0,0,Urban,1,0,0,Light rain,Strong wind
1379488.0512,4904963.8886,241007,,602500,0,0,0,1,0,Null,2018/2019,HENLEY-BERWICK ROAD,CENTRE ROAD,,Non-Injury Crash,No,2019,0,South,1,0,0,Flat,0,,0,,0,Dark,2975500,0,0,0,2,0,0,0,0,0,,0,0,Otago Region,Nil,2-way,Sealed,0,0,0,0,80,0,None,0,0,,71,Dunedin City,Give way,0,0,0,0,0,0,Open,0,0,0,Heavy rain,Null
1871248.9703,5823360.3995,241008,,536620,0,,0,0,,West,2019/2020,002-0130,CLARKE ROAD,,Minor Crash,Yes,2019,,West,,0,,Hill Road,,,,,,Overcast,1189602,1,0,0,2,,,1,,,,,,Bay of Plenty Region,Nil,2-way,Sealed,,0,0,,90,,Off,1,0,,22,Western Bay of Plenty District,Unknown,,,,,0,0,Open,0,,,Fine,Null
1818775.1378,5544607.216,241009,,560730,0,,0,2,,North,2018/2019,DERBY STREET,MOMMOUTH STREET,,Non-Injury Crash,No,2019,,South,,0,,Flat,,,,,,Bright sun,1771900,0,0,0,2,,,0,,,,,,Manawatū-Whanganui Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,39,Manawatu District,Nil,,,,,0,0,Urban,0,,,Fine,Null
1456315.5944,5299449.4946,241010,,584911,0,0,0,1,0,East,2018/2019,TAYLORVILLE ROAD,SIDS RD,,Non-Injury Crash,No,2018,0,South,0,0,1,Hill Road,0,,0,,0,Overcast,2403002,0,0,0,2,0,0,0,0,0,,0,0,West Coast Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,0,0,,56,Grey District,Unknown,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1884491.9255,5824469.19,241011,25,536831,0,,0,2,,Null,2018/2019,SH 29A,MAUNGANUI ROAD,,Non-Injury Crash,Yes,2019,,North,,0,,Flat,,,,,,Bright sun,1205409,0,0,0,2,,,0,,,,,,Bay of Plenty Region,Rail xing,1-way,Sealed,,0,0,,50,,Off,0,0,,23,Tauranga City,Give way,,,,,0,0,Urban,0,,,Fine,Null
1767673.3554,5904464.8848,241012,,524604,0,0,0,2,0,South,2018/2019,GREAT SOUTH RD (MANUKAU) (NORTHBOUND),GLADDING PLACE,,Non-Injury Crash,No,2019,0,North,0,0,1,Null,0,,0,,0,Unknown,780302,0,0,0,4,0,0,0,0,1,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,,0,Null,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1857369.7258,5837628.2774,241013,,536615,0,0,0,1,1,South,2019/2020,TETLEY ROAD,SEDGEMOOR LANE,,Minor Crash,No,2020,0,South,0,0,0,Flat,0,,0,,0,Dark,1182705,1,0,0,2,0,0,0,0,0,,0,0,Bay of Plenty Region,Nil,2-way,Sealed,0,0,0,0,80,0,None,0,0,,22,Western Bay of Plenty District,Nil,0,1,0,0,0,0,Open,0,0,0,Fine,Null
1218299.0006,4941773.0873,241014,,612714,0,0,0,1,0,North,2019/2020,TE ANAU MOSSBURN HIGHWAY,CENTRE HILL ROAD,,Non-Injury Crash,Yes,2019,0,North,0,0,0,Flat,0,,0,,0,Overcast,3170202,0,0,0,2,0,1,0,0,0,,0,0,Southland Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,0,0,,73,Southland District,Unknown,0,0,0,0,0,0,Open,0,0,0,Heavy rain,Null
1766330.3492,5899504.435,241015,,524812,0,,0,1,,East,2019/2020,DAMIAN WAY,WEYMOUTH  ROAD ,,Non-Injury Crash,No,2019,,East,,0,,Flat,,,,,,Bright sun,774201,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Nil,,,,,0,0,Urban,1,,,Fine,Null
1759912.2435,5915734.1901,241016,,516003,0,,0,1,,South,2019/2020,GREAT SOUTH ROAD,GREEN LANE WEST,,Non-Injury Crash,No,2019,,North,,0,,Flat,,,,,,Unknown,495200,0,0,0,5,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Nil,,,,,0,0,Urban,1,,,Fine,Null
1623408.4926,6116685.8317,241017,,500302,0,0,0,1,1,South,2019/2020,NORTH ROAD,WHANGATANE DRIVE,,Minor Crash,Yes,2020,0,South,0,0,1,Flat,0,,0,,0,Dark,8403,1,0,0,2,0,0,0,0,0,,0,0,Northland Region,Nil,2-way,Sealed,0,0,0,0,100,0,On,0,0,,1,Far North District,Nil,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1768545.2729,5913246.1,241018,,523000,0,0,0,2,0,East,2019/2020,ENNIS AVENUE,GOSSAMER DRIVE,,Minor Crash,No,2020,0,West,0,0,0,Flat,0,,0,,0,Dark,690600,1,0,0,2,0,0,0,0,1,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,1,0,,76,Auckland,Nil,0,0,0,1,0,0,Urban,0,0,0,Fine,Null
1881468.2568,5819860.8485,241019,,538303,0,0,0,1,1,Null,2019/2020,WELCOME BAY ROAD,ESMERALDA STREET,,Non-Injury Crash,No,2020,0,East,0,0,1,Hill Road,0,,0,,0,Dark,1180201,0,0,0,2,0,0,1,0,1,,0,0,Bay of Plenty Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,0,0,,23,Tauranga City,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1765076.5575,5902839.6491,241020,,524604,0,,0,1,,Null,2019/2020,ROSCOMMON ROAD,WIRI STATION ROAD,,Non-Injury Crash,No,2020,,South,,0,,Flat,,,,,,Bright sun,781302,0,0,0,2,,,0,,,,,,Auckland Region,Nil,1-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Traffic Signals,,,,,1,0,Urban,0,,,Fine,Null
1747166.2614,5921457.7632,241021,,512201,0,0,0,3,0,East,2018/2019,TAIKATA RD,PEACHGROVE ROAD,,Non-Injury Crash,No,2019,0,East,0,0,0,Flat,0,,0,,0,Bright sun,248000,0,0,0,2,0,0,0,0,2,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,None,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1768935.985,5911198.8343,241022,,523112,0,,0,2,,Null,2018/2019,CRYERS ROAD,HARRIS ROAD,,Non-Injury Crash,No,2019,,East,,0,,Null,,,,,,Unknown,711404,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Null,,0,0,,50,,Null,0,0,,76,Auckland,Give way,,,,,0,0,Urban,0,,,Null,Null
1849123.8187,5907950.6372,241023,,533200,0,0,0,1,0,North,2018/2019,025-0156,WHENUAKITE STM BR,,Non-Injury Crash,Yes,2019,0,North,1,0,0,Flat,0,,0,,0,Dark,1048101,0,0,0,2,0,0,0,0,0,,0,0,Waikato Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,0,0,,11,Thames-Coromandel District,Unknown,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1838521.4794,5912421.827,241024,,533200,0,0,0,1,0,North,2019/2020,025-0143,HODGE ROAD,,Non-Injury Crash,Yes,2019,0,North,0,0,0,Hill Road,0,,0,,0,Overcast,1046204,0,0,0,2,0,0,0,1,0,,0,0,Waikato Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,0,0,,11,Thames-Coromandel District,Unknown,0,0,0,0,0,0,Open,0,0,0,Light rain,Null
1804750.9728,5546441.4875,241025,,561422,0,0,0,2,1,North,2019/2020,SH 1,FAGAN ROAD,,Non-Injury Crash,Yes,2019,0,North,1,0,0,Flat,0,,0,,0,Dark,1790500,0,0,0,2,0,0,0,0,0,,0,0,Manawatū-Whanganui Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,0,0,,39,Manawatu District,Nil,0,0,0,0,0,0,Open,0,0,0,Light rain,Null
1754626.0697,5444903.5689,241026,,570800,0,,0,1,,Null,2019/2020,THE RAMP,PARUMOANA STREET,,Non-Injury Crash,No,2019,,West,,0,,Flat,,,,,,Overcast,2052500,0,0,0,2,,,0,,,,,,Wellington Region,Motorway ramp,2-way,Sealed,,0,0,,50,,Off,0,0,,44,Porirua City,Give way,,,,,0,0,Urban,1,,,Fine,Null
1768824.9033,5902778.7372,241027,,523820,0,,0,2,,North,2019/2020,SOUTHERN MOTORWAY,ORAMS OBR,,Non-Injury Crash,Yes,2019,,Null,,0,,Null,,,,,,Twilight,760122,0,0,0,4,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,100,,On,0,0,,76,Auckland,Unknown,,,,,0,0,Open,0,,,Null,Null
